"","day","month","year","w10"
"8857",4,12,2015,9.18518517966667
"8858",5,12,2015,10.074074068
"8859",6,12,2015,10.296296291
"8860",7,12,2015,10.111111106
"8861",8,12,2015,9.888888884
"8862",9,12,2015,10.333333328
"8863",10,12,2015,11.7407407336667
"8864",11,12,2015,10.9629629556667
"8865",12,12,2015,10.8148148076667
"8866",13,12,2015,10.5185185116667
"8867",14,12,2015,9.25925925266667
"8868",15,12,2015,8.666666661
"8869",16,12,2015,8.70370369833333
"8870",17,12,2015,8.62962962333333
"8871",18,12,2015,8.37037036466667
"8872",19,12,2015,8.25925925366667
"8873",20,12,2015,7.888888884
"8874",21,12,2015,6.444444441
"8875",22,12,2015,6.666666663
"8876",23,12,2015,6.481481478
"8877",24,12,2015,6.44444444033333
"8878",25,12,2015,6.48148147666667
"8879",26,12,2015,5.70370369933333
"8880",27,12,2015,5.333333329
"8881",28,12,2015,4.50370370046667
"8882",29,12,2015,5.98518518313333
"8883",30,12,2015,5.4296296288
"8884",31,12,2015,5.09629629546667
"8885",1,1,2016,4.54074074046667
"8886",2,1,2016,4.13333333346667
"8887",3,1,2016,4.39259259246667
"8888",4,1,2016,4.72592592546667
"8889",5,1,2016,4.91111111046667
"8890",6,1,2016,5.6148148138
"8891",7,1,2016,5.7259259248
"8892",8,1,2016,6.29629629433333
"8893",9,1,2016,4.814814812
"8894",10,1,2016,5.55555555233333
"8895",11,1,2016,5.77777777466667
"8896",12,1,2016,6.44444444133333
"8897",13,1,2016,6.85185184866667
"8898",14,1,2016,6.555555553
"8899",15,1,2016,6.88888888766667
"8900",16,1,2016,7.037037037
"8901",17,1,2016,7.25925925966667
"8902",18,1,2016,7.29629629733333
"8903",19,1,2016,7.33333333533333
"8904",20,1,2016,7.48148148366667
"8905",21,1,2016,7.40740740966667
"8906",22,1,2016,8.851851855
"8907",23,1,2016,9.11111111433333
"8908",24,1,2016,9.18518518866667
"8909",25,1,2016,9.40740741033333
"8910",26,1,2016,7.96296296566667
"8911",27,1,2016,7.77777777966667
"8912",28,1,2016,7.48148148333333
"8913",29,1,2016,6.96296296433333
"8914",30,1,2016,6.51851851966667
"8915",31,1,2016,5.29629629666667
"8916",1,2,2016,4.62962962966667
"8917",2,2,2016,3.185185184
"8918",3,2,2016,2.92592592466667
"8919",4,2,2016,2.407407406
"8920",5,2,2016,2.62962962866667
"8921",6,2,2016,3.03703703566667
"8922",7,2,2016,2.77777777666667
"8923",8,2,2016,2.92592592433333
"8924",9,2,2016,2.85185185033333
"8925",10,2,2016,2.74074073933333
"8926",11,2,2016,4.25925925866667
"8927",12,2,2016,5.37037036966667
"8928",13,2,2016,5.59259259266667
"8929",14,2,2016,5.259259259
"8930",15,2,2016,5.148148148
"8931",16,2,2016,4.62962962933333
"8932",17,2,2016,4.62962962933333
"8933",18,2,2016,4.629629629
"8934",19,2,2016,4.259259259
"8935",20,2,2016,4.222222222
"8936",21,2,2016,4.07407407366667
"8937",22,2,2016,3.33333333266667
"8938",23,2,2016,2.444444444
"8939",24,2,2016,2.14814814733333
"8940",25,2,2016,1.55555555466667
"8941",26,2,2016,2.222222222
"8942",27,2,2016,2.444444444
"8943",28,2,2016,3.29629629566667
"8944",29,2,2016,2.96296296266667
"8945",1,3,2016,2.92592592533333
"8946",2,3,2016,3.148148147
"8947",3,3,2016,3.999999998
"8948",4,3,2016,5.74074073833333
"8949",5,3,2016,6.03703703466667
"8950",6,3,2016,6.296296294
"8951",7,3,2016,7.77777777566667
"8952",8,3,2016,7.88888888666667
"8953",9,3,2016,8.44444444266667
"8954",10,3,2016,7.925925924
"8955",11,3,2016,8.40740740533333
"8956",12,3,2016,8.18518518333333
"8957",13,3,2016,9.14814814733333
"8958",14,3,2016,9.74074074166667
"8959",15,3,2016,7.96296296466667
"8960",16,3,2016,8.11111111266667
"8961",17,3,2016,7.96296296433333
"8962",18,3,2016,7.62962963033333
"8963",19,3,2016,7.33333333333333
"8964",20,3,2016,7.07407407433333
"8965",21,3,2016,7.14814814866667
"8966",22,3,2016,7.00000000033333
"8967",23,3,2016,7.59259259233333
"8968",24,3,2016,6.96296296266667
"8969",25,3,2016,6.777777777
"8970",26,3,2016,6.77777777666667
"8971",27,3,2016,5.74074073933333
"8972",28,3,2016,4.77777777633333
"8973",29,3,2016,5.14814814766667
"8974",30,3,2016,4.81481481466667
"8975",31,3,2016,4.51851851833333
"8976",1,4,2016,5.35258666734296
"8977",2,4,2016,6.27998222334296
"8978",3,4,2016,6.86762666788568
"8979",4,4,2016,7.03930666808584
"8980",5,4,2016,6.20242963021901
"8981",6,4,2016,7.16044444511432
"8982",7,4,2016,8.67401481463779
"8983",8,4,2016,9.60956740696149
"8984",9,4,2016,8.57253036962816
"8985",10,4,2016,8.42759111018051
"8986",11,4,2016,9.12634666608544
"8987",12,4,2016,8.30725333222824
"8988",13,4,2016,7.50701333234256
"8989",14,4,2016,6.5924533325712
"8990",15,4,2016,5.86842666525672
"8991",16,4,2016,5.29682666582832
"8992",17,4,2016,4.30605333211392
"8993",18,4,2016,3.16285333325712
"8994",19,4,2016,2.8961066668572
"8995",20,4,2016,3.39149333337144
"8996",21,4,2016,3.6201333331428
"8997",22,4,2016,2.70557333234256
"8998",23,4,2016,2.1720799988568
"8999",24,4,2016,2.0577599982852
"9000",25,4,2016,1.56237333177096
"9001",26,4,2016,1.37183999862816
"9002",27,4,2016,1.02887999897112
"9003",28,4,2016,0.45727999851384
"9004",29,4,2016,0.53349333177096
"9005",30,4,2016,-0.11432000091456
"9006",1,5,2016,-0.2763733344288
"9007",2,5,2016,-0.397111111752507
"9008",3,5,2016,-0.403528889523867
"9009",4,5,2016,-0.0701955565238668
"9010",5,5,2016,-0.305253334066587
"9011",6,5,2016,-0.0385066673237068
"9012",7,5,2016,0.259928887933413
"9013",8,5,2016,0.826180739219013
"9014",9,5,2016,1.24535407316205
"9015",10,5,2016,1.94691851690493
"9016",11,5,2016,2.37037036833333
"9017",12,5,2016,3.48148147833333
"9018",13,5,2016,3.51851851533333
"9019",14,5,2016,4.18518518266667
"9020",15,5,2016,3.70370370166667
"9021",16,5,2016,2.81481481366667
"9022",17,5,2016,2.98148148041667
"9023",18,5,2016,3.75925925741667
"9024",19,5,2016,3.90740740541667
"9025",20,5,2016,3.68518518308333
"9026",21,5,2016,3.35185185008333
"9027",22,5,2016,4.05555555308333
"9028",23,5,2016,3.83333333108333
"9029",24,5,2016,4.01851851575
"9030",25,5,2016,3.35185184875
"9031",26,5,2016,3.75925925575
"9032",27,5,2016,4.68518518075
"9033",28,5,2016,4.518518514
"9034",29,5,2016,3.518518515
"9035",30,5,2016,3.185185182
"9036",31,5,2016,3.62962962666667
"9037",1,6,2016,3.407407405
"9038",2,6,2016,3.11111110933333
"9039",3,6,2016,1.66666666566667
"9040",4,6,2016,1.29629629566667
"9041",5,6,2016,1.22222222133333
"9042",6,6,2016,1.44444444333333
"9043",7,6,2016,1.07407407333333
"9044",8,6,2016,0.259259258666667
"9045",9,6,2016,0.370370369666667
"9046",10,6,2016,-0.222222222333333
"9047",11,6,2016,-0.370370370666667
"9048",12,6,2016,-0.148148149
"9049",13,6,2016,0.111111110333333
"9050",14,6,2016,0.481481481
"9051",15,6,2016,0.629629629333333
"9052",16,6,2016,0.703703703333333
"9053",17,6,2016,0.259259259333333
"9054",18,6,2016,0.518518518333333
"9055",19,6,2016,1.444444444
"9056",20,6,2016,1.999999999
"9057",21,6,2016,2.74074073933333
"9058",22,6,2016,2.81481481333333
"9059",23,6,2016,2.81481481333333
"9060",24,6,2016,2.51851851666667
"9061",25,6,2016,2.51851851666667
"9062",26,6,2016,2.66666666466667
"9063",27,6,2016,2.55555555366667
"9064",28,6,2016,2.62962962766667
"9065",29,6,2016,2.48148147966667
"9066",30,6,2016,2.44444444266667
"9067",1,7,2016,1.62962962866667
"9068",2,7,2016,1.62962962833333
"9069",3,7,2016,1.70370370233333
"9070",4,7,2016,1.62962962833333
"9071",5,7,2016,1.62962962866667
"9072",6,7,2016,-0.0740740756666666
"9073",7,7,2016,-1.22222222433333
"9074",8,7,2016,-1.111111113
"9075",9,7,2016,-1.555555557
"9076",10,7,2016,-1.444444446
"9077",11,7,2016,-1.96296296466667
"9078",12,7,2016,-1.59259259466667
"9079",13,7,2016,-1.888888891
"9080",14,7,2016,-3.48148148333333
"9081",15,7,2016,-4.33333333566667
"9082",16,7,2016,-5.51851852
"9083",17,7,2016,-5.370370371
"9084",18,7,2016,-4.14814814866667
"9085",19,7,2016,-4.148148149
"9086",20,7,2016,-3.14814815
"9087",21,7,2016,-3.037037039
"9088",22,7,2016,-2.370370372
"9089",23,7,2016,-2.51851852
"9090",24,7,2016,-2.25925926066667
"9091",25,7,2016,-0.370370372333333
"9092",26,7,2016,0.11111111
"9093",27,7,2016,-0.629629631666667
"9094",28,7,2016,1.25925925733333
"9095",29,7,2016,0.777777776333333
"9096",30,7,2016,0.666666665666667
"9097",31,7,2016,0.222222221666667
"9098",1,8,2016,0.111111109666667
"9099",2,8,2016,1.11111110833333
"9100",3,8,2016,0.925925923
"9101",4,8,2016,0.703703701
"9102",5,8,2016,0.555555553333333
"9103",6,8,2016,1.55555555233333
"9104",7,8,2016,4.148148144
"9105",8,8,2016,3.88888888433333
"9106",9,8,2016,4.14814814333333
"9107",10,8,2016,3.888888884
"9108",11,8,2016,3.81481481
"9109",12,8,2016,3.92592592233333
"9110",13,8,2016,2.70370370133333
"9111",14,8,2016,3.037037035
"9112",15,8,2016,3.074074072
"9113",16,8,2016,2.81481481233333
"9114",17,8,2016,1.99999999833333
"9115",18,8,2016,1.59259259166667
"9116",19,8,2016,1.40740740633333
"9117",20,8,2016,1.51851851733333
"9118",21,8,2016,2.99999999733333
"9119",22,8,2016,3.11111110866667
"9120",23,8,2016,3.11111110866667
"9121",24,8,2016,3.29629629366667
"9122",25,8,2016,3.29629629366667
"9123",26,8,2016,3.81481481166667
"9124",27,8,2016,4.148148145
"9125",28,8,2016,4.111111108
"9126",29,8,2016,3.111111108
"9127",30,8,2016,3.29629629366667
"9128",31,8,2016,2.33333333066667
"9129",1,9,2016,1.55555555366667
"9130",2,9,2016,1.96296296133333
"9131",3,9,2016,1.962962961
"9132",4,9,2016,1.666666665
"9133",5,9,2016,1.44444444233333
"9134",6,9,2016,-0.185185187333333
"9135",7,9,2016,-3.51851852166667
"9136",8,9,2016,-3.88888889266667
"9137",9,9,2016,-3.000000004
"9138",10,9,2016,-3.14814815233333
"9139",11,9,2016,-2.259259263
"9140",12,9,2016,-3.703703706
"9141",13,9,2016,-3.925925929
"9142",14,9,2016,-8.37037037533333
"9143",15,9,2016,-6.629629634
"9144",16,9,2016,-6.22222222666667
"9145",17,9,2016,-4.074074078
"9146",18,9,2016,-0.296296299666667
"9147",19,9,2016,1.48148147733333
"9148",20,9,2016,2.11111110633333
"9149",21,9,2016,2.592592588
"9150",22,9,2016,3.14814814333333
"9151",23,9,2016,5.370370364
"9152",24,9,2016,6.370370363
"9153",25,9,2016,11.4814814753333
"9154",26,9,2016,10.851851844
"9155",27,9,2016,10.8518518446667
"9156",28,9,2016,10.592592585
"9157",29,9,2016,10.296296289
"9158",30,9,2016,9.25925925366667
"9159",1,10,2016,9.370370366
"9160",2,10,2016,10.5925925886667
"9161",3,10,2016,10.222222218
"9162",4,10,2016,9.55555555133333
"9163",5,10,2016,9.51851851633333
"9164",6,10,2016,9.370370369
"9165",7,10,2016,8.666666666
"9166",8,10,2016,9.666666666
"9167",9,10,2016,10
"9168",10,10,2016,9.62962963
"9169",11,10,2016,10.1111111113333
"9170",12,10,2016,9.518518518
"9171",13,10,2016,8.296296295
"9172",14,10,2016,8.44444444333333
"9173",15,10,2016,8.29629629533333
"9174",16,10,2016,8.48148147866667
"9175",17,10,2016,6.444444442
"9176",18,10,2016,6.148148146
"9177",19,10,2016,4.96296296033333
"9178",20,10,2016,4.48148147833333
"9179",21,10,2016,4.77777777433333
"9180",22,10,2016,4.222222219
"9181",23,10,2016,4.666666663
"9182",24,10,2016,5.07407407033333
"9183",25,10,2016,7.59259259
"9184",26,10,2016,8.259259256
"9185",27,10,2016,5.14814814533333
"9186",28,10,2016,4.74074073833333
"9187",29,10,2016,5.62962962766667
"9188",30,10,2016,6.444444443
"9189",31,10,2016,7.14814814566667
"9190",1,11,2016,7.59259258966667
"9191",2,11,2016,6.37037036666667
"9192",3,11,2016,6.33333333
"9193",4,11,2016,6.03703703433333
"9194",5,11,2016,4.72592592323333
"9195",6,11,2016,4.65185184923333
"9196",7,11,2016,7.7259259239
"9197",8,11,2016,10.3925925889
"9198",9,11,2016,10.6148148095667
"9199",10,11,2016,10.1333333269
"9200",11,11,2016,9.13333332723333
"9201",12,11,2016,8.87407406856667
"9202",13,11,2016,10.9111111049
"9203",14,11,2016,10.7999999939
"9204",15,11,2016,11.0962962889
"9205",16,11,2016,10.407407399
"9206",17,11,2016,9.88888888133333
"9207",18,11,2016,8.518518511
"9208",19,11,2016,8.44444443766667
"9209",20,11,2016,8.14814814166667
"9210",21,11,2016,9.07407406733333
"9211",22,11,2016,10.4444444376667
"9212",23,11,2016,10.7407407343333
"9213",24,11,2016,9.999999995
"9214",25,11,2016,10.2222222166667
"9215",26,11,2016,11.5555555513333
"9216",27,11,2016,10.9629629586667
"9217",28,11,2016,11.2962962913333
"9218",29,11,2016,12.1111111053333
"9219",30,11,2016,12.5555555496667
"9220",1,12,2016,12.6296296236667
"9221",2,12,2016,12.0370370313333
"9222",3,12,2016,10.888888884
"9223",4,12,2016,10.666666662
"9224",5,12,2016,10.7037036983333
"9225",6,12,2016,9.88888888433333
"9226",7,12,2016,8.44444443933333
"9227",8,12,2016,8.11111110633333
"9228",9,12,2016,7.55555555166667
"9229",10,12,2016,6.59259258933333
"9230",11,12,2016,5.62962962633333
"9231",12,12,2016,5.44444444133333
"9232",13,12,2016,4.92592592333333
"9233",14,12,2016,5.444444441
"9234",15,12,2016,5.96296295866667
"9235",16,12,2016,6.37037036566667
"9236",17,12,2016,7.25925925366667
"9237",18,12,2016,7.148148142
"9238",19,12,2016,7.629629623
"9239",20,12,2016,7.481481475
"9240",21,12,2016,7.88888888266667
"9241",22,12,2016,8.14814814233333
"9242",23,12,2016,7.44444443933333
"9243",24,12,2016,7.037037032
"9244",25,12,2016,6.481481477
"9245",26,12,2016,5.77777777366667
"9246",27,12,2016,6.03703703333333
"9247",28,12,2016,5.66666666433333
"9248",29,12,2016,6.18518518366667
"9249",30,12,2016,6.48148148033333
"9250",31,12,2016,6.81481481333333
"9251",1,1,2017,7.370370369
"9252",2,1,2017,7.62962962733333
"9253",3,1,2017,9.29629629333333
"9254",4,1,2017,9.44444444133333
"9255",5,1,2017,8.92592592366667
"9256",6,1,2017,9.37037036866667
"9257",7,1,2017,8.888888887
"9258",8,1,2017,8.51851851633333
"9259",9,1,2017,7.259259257
"9260",10,1,2017,6.18518518266667
"9261",11,1,2017,5.96296296033333
"9262",12,1,2017,6.925925924
"9263",13,1,2017,6.777777776
"9264",14,1,2017,5.259259258
"9265",15,1,2017,5.44444444333333
"9266",16,1,2017,6.40740740566667
"9267",17,1,2017,5.70370370133333
"9268",18,1,2017,5.62962962733333
"9269",19,1,2017,6.59259259
"9270",20,1,2017,7.370370368
"9271",21,1,2017,9.14814814666667
"9272",22,1,2017,9.48148148066667
"9273",23,1,2017,8.222222221
"9274",24,1,2017,7.85185185133333
"9275",25,1,2017,7.66666666633333
"9276",26,1,2017,8.37037036933333
"9277",27,1,2017,8.03703703533333
"9278",28,1,2017,8.81481481366667
"9279",29,1,2017,8.25925925933333
"9280",30,1,2017,7.66666666633333
"9281",31,1,2017,7.85185185033333
"9282",1,2,2017,6.59259259
"9283",2,2,2017,6.370370367
"9284",3,2,2017,5.740740737
"9285",4,2,2017,5.81481481133333
"9286",5,2,2017,6.11111110766667
"9287",6,2,2017,5.55555555266667
"9288",7,2,2017,6.555555553
"9289",8,2,2017,6.07407407133333
"9290",9,2,2017,6.25925925533333
"9291",10,2,2017,5.81481481133333
"9292",11,2,2017,5.14814814533333
"9293",12,2,2017,4.99999999733333
"9294",13,2,2017,5.29629629333333
"9295",14,2,2017,5.51851851533333
"9296",15,2,2017,5.81481481133333
"9297",16,2,2017,5.25925925566667
"9298",17,2,2017,5.407407404
"9299",18,2,2017,3.85185184866667
"9300",19,2,2017,3.03703703366667
"9301",20,2,2017,3.037037034
"9302",21,2,2017,3.259259256
"9303",22,2,2017,3.25925925633333
"9304",23,2,2017,3.444444442
"9305",24,2,2017,2.96296296133333
"9306",25,2,2017,2.92592592466667
"9307",26,2,2017,2.51851851733333
"9308",27,2,2017,3.037037036
"9309",28,2,2017,2.48148148066667
"9310",1,3,2017,2.74074074033333
"9311",2,3,2017,3.59259259266667
"9312",3,3,2017,3.592592593
"9313",4,3,2017,3.185185186
"9314",5,3,2017,2.81481481566667
"9315",6,3,2017,2.51851851933333
"9316",7,3,2017,2.11111111166667
"9317",8,3,2017,2.37037037066667
"9318",9,3,2017,2.37037037033333
"9319",10,3,2017,3.592592591
"9320",11,3,2017,4.333333332
"9321",12,3,2017,3.48148148066667
"9322",13,3,2017,2.92592592466667
"9323",14,3,2017,3.29629629533333
"9324",15,3,2017,4.18518518466667
"9325",16,3,2017,4.33333333266667
"9326",17,3,2017,4.18518518433333
"9327",18,3,2017,4.74074074033333
"9328",19,3,2017,5.111111111
"9329",20,3,2017,5.851851852
"9330",21,3,2017,4.59259259433333
"9331",22,3,2017,4.33333333433333
"9332",23,3,2017,5.33333333333333
"9333",24,3,2017,5.518518518
"9334",25,3,2017,5.518518517
"9335",26,3,2017,4.999999998
"9336",27,3,2017,5.296296294
"9337",28,3,2017,4.92592592366667
"9338",29,3,2017,4.814814812
"9339",30,3,2017,4.48888888573333
"9340",31,3,2017,3.63703703373333
"9341",1,4,2017,5.00740740473333
"9342",2,4,2017,5.82222222073333
"9343",3,4,2017,4.63703703673333
"9344",4,4,2017,5.3037037044
"9345",5,4,2017,4.4888888904
"9346",6,4,2017,5.00740740906667
"9347",7,4,2017,4.7851851874
"9348",8,4,2017,5.60000000173333
"9349",9,4,2017,5.00740740973333
"9350",10,4,2017,5.333333335
"9351",11,4,2017,5.96296296466667
"9352",12,4,2017,4.44444444533333
"9353",13,4,2017,3.33333333366667
"9354",14,4,2017,3.99999999966667
"9355",15,4,2017,3.03703703633333
"9356",16,4,2017,3.51851851733333
"9357",17,4,2017,2.62962962833333
"9358",18,4,2017,2.85185185
"9359",19,4,2017,2.48148148
"9360",20,4,2017,3.037037035
"9361",21,4,2017,2.37037036933333
"9362",22,4,2017,2.11111110966667
"9363",23,4,2017,2.59259259133333
"9364",24,4,2017,2.370370369
"9365",25,4,2017,2.444444443
"9366",26,4,2017,2.629629628
"9367",27,4,2017,1.851851851
"9368",28,4,2017,1.99999999933333
"9369",29,4,2017,1.88888888866667
"9370",30,4,2017,1.88888888866667
"9371",1,5,2017,1.888888889
"9372",2,5,2017,1.88888888866667
"9373",3,5,2017,1.81481481533333
"9374",4,5,2017,1.37037037066667
"9375",5,5,2017,2.14814814866667
"9376",6,5,2017,2.11111111166667
"9377",7,5,2017,2.407407408
"9378",8,5,2017,3.444444444
"9379",9,5,2017,3.74074073966667
"9380",10,5,2017,4.70370370133333
"9381",11,5,2017,4.77777777566667
"9382",12,5,2017,4.51851851633333
"9383",13,5,2017,4.18518518333333
"9384",14,5,2017,3.92592592366667
"9385",15,5,2017,4.40740740466667
"9386",16,5,2017,4.11111110766667
"9387",17,5,2017,4.33333332966667
"9388",18,5,2017,4.66666666233333
"9389",19,5,2017,5.18518518033333
"9390",20,5,2017,5.51851851333333
"9391",21,5,2017,5.03703703233333
"9392",22,5,2017,5.37037036533333
"9393",23,5,2017,5.59259258766667
"9394",24,5,2017,5.925925921
"9395",25,5,2017,5.777777773
"9396",26,5,2017,4.888888885
"9397",27,5,2017,5.70370370066667
"9398",28,5,2017,5.81481481166667
"9399",29,5,2017,5.22222221966667
"9400",30,5,2017,3.96296296166667
"9401",31,5,2017,3.07407407366667
"9402",1,6,2017,2.55555555566667
"9403",2,6,2017,3.07407407333333
"9404",3,6,2017,3.074074073
"9405",4,6,2017,2.85185185066667
"9406",5,6,2017,2.96296296166667
"9407",6,6,2017,3.22222222066667
"9408",7,6,2017,1.925925924
"9409",8,6,2017,0.111111108666667
"9410",9,6,2017,-0.629629631333333
"9411",10,6,2017,-0.703703705666667
"9412",11,6,2017,-0.481481483333333
"9413",12,6,2017,-0.592592594333333
"9414",13,6,2017,-1.62962963033333
"9415",14,6,2017,-1.85185185233333
"9416",15,6,2017,-1.70370370433333
"9417",16,6,2017,-1.92592592633333
"9418",17,6,2017,-1.40740740766667
"9419",18,6,2017,-0.629629629666667
"9420",19,6,2017,1.37037037066667
"9421",20,6,2017,1.88888888866667
"9422",21,6,2017,2.259259259
"9423",22,6,2017,2.07407407366667
"9424",23,6,2017,2.07407407366667
"9425",24,6,2017,2.14814814766667
"9426",25,6,2017,2.29629629566667
"9427",26,6,2017,2.14814814766667
"9428",27,6,2017,2.59259259233333
"9429",28,6,2017,2.11111111066667
"9430",29,6,2017,1.777777777
"9431",30,6,2017,1.888888888
"9432",1,7,2017,2.888888887
"9433",2,7,2017,2.99999999833333
"9434",3,7,2017,3.25925925733333
"9435",4,7,2017,3.481481479
"9436",5,7,2017,4.111111108
"9437",6,7,2017,4.111111108
"9438",7,7,2017,4.407407404
"9439",8,7,2017,3.92592592233333
"9440",9,7,2017,4.11111110733333
"9441",10,7,2017,3.814814811
"9442",11,7,2017,3.592592589
"9443",12,7,2017,2.92592592333333
"9444",13,7,2017,2.96296296033333
"9445",14,7,2017,2.666666664
"9446",15,7,2017,2.48148147933333
"9447",16,7,2017,2.148148146
"9448",17,7,2017,2.740740738
"9449",18,7,2017,2.59259259
"9450",19,7,2017,2.51851851566667
"9451",20,7,2017,2.59259259
"9452",21,7,2017,2.555555553
"9453",22,7,2017,2.14814814566667
"9454",23,7,2017,2.259259257
"9455",24,7,2017,2.07407407166667
"9456",25,7,2017,2.185185183
"9457",26,7,2017,2.25925925733333
"9458",27,7,2017,1.88888888766667
"9459",28,7,2017,1.18518518466667
"9460",29,7,2017,1.18518518466667
"9461",30,7,2017,1.18518518466667
"9462",31,7,2017,1.18518518466667
"9463",1,8,2017,1.296296296
"9464",2,8,2017,1.70370370333333
"9465",3,8,2017,2.37037036866667
"9466",4,8,2017,2.96296296166667
"9467",5,8,2017,3.44444444366667
"9468",6,8,2017,3.74074073933333
"9469",7,8,2017,3.88888888733333
"9470",8,8,2017,3.33333333166667
"9471",9,8,2017,2.74074073966667
"9472",10,8,2017,2.99999999933333
"9473",11,8,2017,4.111111109
"9474",12,8,2017,5.99999999866667
"9475",13,8,2017,6.25925925766667
"9476",14,8,2017,5.70370370266667
