spp,date,day,month,year,ccl,obs,area,geraci
Caretta caretta,4/1/18,4,1,2018,71,,south,
Caretta caretta,4/1/18,4,1,2018,92,,south,
Chelonia mydas,4/1/18,4,1,2018,34,,south,
Caretta caretta,4/1/18,4,1,2018,86,,south,
Chelonia mydas,4/1/18,4,1,2018,33.5,,south,
Caretta caretta,4/1/18,4,1,2018,76,,south,
Chelonia mydas,4/1/18,4,1,2018,33,,south,
Caretta caretta,4/1/18,4,1,2018,,,south,
Caretta caretta,4/1/18,4,1,2018,,,south,
Chelonia mydas,4/1/18,4,1,2018,49,,south,
Chelonia mydas,4/1/18,4,1,2018,35,,south,
Caretta caretta,4/1/18,4,1,2018,84,,south,
Chelonia mydas,4/1/18,4,1,2018,48,,south,
Caretta caretta,4/1/18,4,1,2018,80,,south,
Caretta caretta,4/1/18,4,1,2018,100,,south,
Caretta caretta,4/1/18,4,1,2018,74,,south,
Caretta caretta,4/1/18,4,1,2018,,,south,
Caretta caretta,4/1/18,4,1,2018,75,,south,
Caretta caretta,4/1/18,4,1,2018,84,,south,
Chelonia mydas,4/1/18,4,1,2018,37,,south,
Caretta caretta,4/1/18,4,1,2018,74,,south,
Chelonia mydas,4/1/18,4,1,2018,34,,south,
Caretta caretta,4/1/18,4,1,2018,73,,south,
Chelonia mydas,4/1/18,4,1,2018,36,,south,
Caretta caretta,4/1/18,4,1,2018,85,,south,
Caretta caretta,4/1/18,4,1,2018,81,,south,
Caretta caretta,4/1/18,4,1,2018,93,,south,
Caretta caretta,4/1/18,4,1,2018,77,,south,
Chelonia mydas,4/1/18,4,1,2018,43,tamanho aproximado,south,
Chelonia mydas,4/1/18,4,1,2018,45,,south,
Chelonia mydas,4/1/18,4,1,2018,,Atropelada,south,
Caretta caretta,4/1/18,4,1,2018,,,south,
Caretta caretta,4/1/18,4,1,2018,,,south,
Caretta caretta,4/1/18,4,1,2018,,,south,
Caretta caretta,4/1/18,4,1,2018,80,,south,
Caretta caretta,4/1/18,4,1,2018,83,,south,
Chelonia mydas,4/1/18,4,1,2018,34,,south,
Caretta caretta,4/1/18,4,1,2018,82,,south,
Caretta caretta,4/1/18,4,1,2018,67,,south,
Caretta caretta,4/1/18,4,1,2018,,,south,
Chelonia mydas,4/1/18,4,1,2018,36,,south,
Caretta caretta,4/1/18,4,1,2018,,,south,
Chelonia mydas,4/1/18,4,1,2018,,,south,
Caretta caretta,4/1/18,4,1,2018,73,,south,
Caretta caretta,4/1/18,4,1,2018,,,south,
Caretta caretta,4/1/18,4,1,2018,91,,south,
Caretta caretta,4/1/18,4,1,2018,,,south,
Chelonia mydas,4/1/18,4,1,2018,,,south,
Chelonia mydas,4/1/18,4,1,2018,,,south,
Caretta caretta,4/1/18,4,1,2018,,,south,
Chelonia mydas,4/1/18,4,1,2018,44,,south,
Caretta caretta,4/1/18,4,1,2018,57,,south,
Caretta caretta,4/1/18,4,1,2018,60,,south,
Chelonia mydas,4/1/18,4,1,2018,38,,south,
Caretta caretta,4/1/18,4,1,2018,,,south,
Chelonia mydas,11/1/18,11,1,2018,38.7,,south,
Chelonia mydas,11/1/18,11,1,2018,35.3,,south,
Caretta caretta,11/1/18,11,1,2018,67.4,,south,
Caretta caretta,11/1/18,11,1,2018,57,,south,
Caretta caretta,11/1/18,11,1,2018,76.2,,south,
Caretta caretta,11/1/18,11,1,2018,73.2,,south,
Caretta caretta,11/1/18,11,1,2018,,,south,
Caretta caretta,11/1/18,11,1,2018,74.5,,south,
Chelonia mydas,11/1/18,11,1,2018,34.3,,south,
Chelonia mydas,11/1/18,11,1,2018,39,,south,
Caretta caretta,11/1/18,11,1,2018,68.4,,south,
Chelonia mydas,11/1/18,11,1,2018,37.5,,south,
Caretta caretta,11/1/18,11,1,2018,65.6,,south,
Chelonia mydas,11/1/18,11,1,2018,31.3,,south,
Caretta caretta,11/1/18,11,1,2018,71.5,,south,
Caretta caretta,11/1/18,11,1,2018,87.2,,south,
Chelonia mydas,11/1/18,11,1,2018,,Casco quebrado,south,
Caretta caretta,11/1/18,11,1,2018,68.3,,south,
Caretta caretta,11/1/18,11,1,2018,,,south,
Chelonia mydas,11/1/18,11,1,2018,32,,south,
Chelonia mydas,11/1/18,11,1,2018,32.3,,south,
Caretta caretta,11/1/18,11,1,2018,93.2,,south,
Chelonia mydas,11/1/18,11,1,2018,39.5,,south,
Caretta caretta,11/1/18,11,1,2018,79,,south,
Caretta caretta,11/1/18,11,1,2018,93.2,,south,
Caretta caretta,11/1/18,11,1,2018,72.6,,south,
Chelonia mydas,11/1/18,11,1,2018,35,,south,
Caretta caretta,11/1/18,11,1,2018,,,south,
Chelonia mydas,11/1/18,11,1,2018,38.6,,south,
Caretta caretta,11/1/18,11,1,2018,84,,south,
Chelonia mydas,11/1/18,11,1,2018,34.2,,south,
Chelonia mydas,11/1/18,11,1,2018,32,,south,
Caretta caretta,11/1/18,11,1,2018,59.8,,south,
Chelonia mydas,11/1/18,11,1,2018,36.1,,south,
Chelonia mydas,11/1/18,11,1,2018,35.9,,south,
Caretta caretta,11/1/18,11,1,2018,,,south,
Chelonia mydas,11/1/18,11,1,2018,34.3,,south,
Chelonia mydas,11/1/18,11,1,2018,36.1,,south,
Chelonia mydas,11/1/18,11,1,2018,34.3,,south,
Caretta caretta,11/1/18,11,1,2018,78.2,,south,
Caretta caretta,11/1/18,11,1,2018,72,,south,
Caretta caretta,11/1/18,11,1,2018,80,,south,
Chelonia mydas,11/1/18,11,1,2018,,quebrada,south,
Chelonia mydas,11/1/18,11,1,2018,,,south,
Chelonia mydas,11/1/18,11,1,2018,47.5,,south,
Caretta caretta,11/1/18,11,1,2018,82.5,,south,
Caretta caretta,11/1/18,11,1,2018,64.5,,south,
Chelonia mydas,11/1/18,11,1,2018,34.8,,south,
Caretta caretta,11/1/18,11,1,2018,99.5,,south,
Caretta caretta,11/1/18,11,1,2018,76,,south,
Caretta caretta,11/1/18,11,1,2018,63,,south,
Caretta caretta,11/1/18,11,1,2018,91.5,,south,
Chelonia mydas,11/1/18,11,1,2018,39.6,,south,
Caretta caretta,11/1/18,11,1,2018,67.9,,south,
Caretta caretta,11/1/18,11,1,2018,89.8,,south,
Caretta caretta,11/1/18,11,1,2018,76.2,,south,
Caretta caretta,11/1/18,11,1,2018,72,,south,
Caretta caretta,11/1/18,11,1,2018,81.6,,south,
Caretta caretta,8/2/18,8,2,2018,87,tamanho aproximado,south,
Caretta caretta,8/2/18,8,2,2018,83,,south,
Chelonia mydas,8/2/18,8,2,2018,36.5,,south,
Caretta caretta,8/2/18,8,2,2018,,,south,
Caretta caretta,8/2/18,8,2,2018,80,,south,
Caretta caretta,8/2/18,8,2,2018,88.5,,south,
Caretta caretta,8/2/18,8,2,2018,74.2,,south,
Caretta caretta,8/2/18,8,2,2018,97,Macho,south,
Chelonia mydas,8/2/18,8,2,2018,33.7,,south,
Caretta caretta,8/2/18,8,2,2018,73,,south,
Caretta caretta,8/2/18,8,2,2018,62.5,,south,
Chelonia mydas,8/2/18,8,2,2018,32.8,,south,
Caretta caretta,8/2/18,8,2,2018,88,,south,
Chelonia mydas,8/2/18,8,2,2018,40.5,,south,
Chelonia mydas,8/2/18,8,2,2018,35.5,,south,
Caretta caretta,8/2/18,8,2,2018,84.5,,south,
Chelonia mydas,8/2/18,8,2,2018,34,,south,
Caretta caretta,8/2/18,8,2,2018,95,,south,
Caretta caretta,8/2/18,8,2,2018,,,south,
Caretta caretta,8/2/18,8,2,2018,87,,south,
Caretta caretta,8/2/18,8,2,2018,93,Tamanho aproximado,south,
Caretta caretta,8/2/18,8,2,2018,89,,south,
Caretta caretta,8/2/18,8,2,2018,71.3,,south,
Caretta caretta,8/2/18,8,2,2018,78,Tamanho aproximado,south,
Caretta caretta,8/2/18,8,2,2018,,,south,
Caretta caretta,8/2/18,8,2,2018,73,,south,
Caretta caretta,8/2/18,8,2,2018,75,,south,
Chelonia mydas,8/2/18,8,2,2018,34,,south,
Caretta caretta,8/2/18,8,2,2018,91,,south,
Caretta caretta,8/2/18,8,2,2018,92,,south,
Caretta caretta,8/2/18,8,2,2018,89.5,,south,
Caretta caretta,8/2/18,8,2,2018,88,,south,
Chelonia mydas,8/2/18,8,2,2018,41,,south,
Caretta caretta,8/2/18,8,2,2018,70,,south,
Caretta caretta,8/2/18,8,2,2018,78.5,,south,
Caretta caretta,8/2/18,8,2,2018,79.6,,south,
Caretta caretta,8/2/18,8,2,2018,72,,south,
Caretta caretta,8/2/18,8,2,2018,79,,south,
Caretta caretta,8/2/18,8,2,2018,74,,south,
Caretta caretta,8/2/18,8,2,2018,75.5,,south,
Caretta caretta,8/2/18,8,2,2018,,,south,
Caretta caretta,8/2/18,8,2,2018,59,,south,
Caretta caretta,8/2/18,8,2,2018,83.7,,south,
Chelonia mydas,8/2/18,8,2,2018,33.5,,south,
Caretta caretta,8/2/18,8,2,2018,67,,south,
Caretta caretta,8/2/18,8,2,2018,82,,south,
Caretta caretta,8/2/18,8,2,2018,71.2,,south,
Caretta caretta,8/2/18,8,2,2018,85,,south,
Chelonia mydas,8/2/18,8,2,2018,36.5,,south,
Caretta caretta,8/2/18,8,2,2018,100,Macho,south,
Chelonia mydas,8/2/18,8,2,2018,34,,south,
Caretta caretta,8/2/18,8,2,2018,68,,south,
Caretta caretta,8/2/18,8,2,2018,78,,south,
Caretta caretta,8/2/18,8,2,2018,,,south,
Caretta caretta,8/2/18,8,2,2018,78.8,,south,
Caretta caretta,8/2/18,8,2,2018,67,,south,
Chelonia mydas,8/2/18,8,2,2018,38.5,,south,
Caretta caretta,8/2/18,8,2,2018,,,south,
Caretta caretta,8/2/18,8,2,2018,85.3,,south,
Caretta caretta,8/2/18,8,2,2018,67,,south,
Caretta caretta,8/2/18,8,2,2018,92.5,,south,
Caretta caretta,8/2/18,8,2,2018,63.5,,south,
Caretta caretta,8/2/18,8,2,2018,77.5,,south,
Chelonia mydas,8/2/18,8,2,2018,36.5,,south,
Caretta caretta,8/2/18,8,2,2018,74.5,,south,
Caretta caretta,8/2/18,8,2,2018,100.2,,south,
Chelonia mydas,8/2/18,8,2,2018,33,,south,
Caretta caretta,8/2/18,8,2,2018,,,south,
Caretta caretta,8/2/18,8,2,2018,55,Tamanho aproximado,south,
Caretta caretta,8/2/18,8,2,2018,96,,south,
Chelonia mydas,8/2/18,8,2,2018,35,,south,
Chelonia mydas,8/2/18,8,2,2018,35.6,,south,
Chelonia mydas,8/2/18,8,2,2018,51,,south,
Caretta caretta,8/2/18,8,2,2018,63,,south,
Caretta caretta,8/2/18,8,2,2018,76.5,,south,
Caretta caretta,8/2/18,8,2,2018,78,,south,
Caretta caretta,8/2/18,8,2,2018,70.5,,south,
Caretta caretta,8/2/18,8,2,2018,79,,south,
Caretta caretta,8/2/18,8,2,2018,83,,south,
Caretta caretta,19/2/2018,19,2,2018,,,south,
Caretta caretta,19/2/2018,19,2,2018,71.5,,south,
Caretta caretta,19/2/2018,19,2,2018,90,,south,
Caretta caretta,19/2/2018,19,2,2018,,,south,
Caretta caretta,19/2/2018,19,2,2018,,,south,
Caretta caretta,19/2/2018,19,2,2018,73,,south,
Caretta caretta,19/2/2018,19,2,2018,67,,south,
Caretta caretta,19/2/2018,19,2,2018,,,south,
Caretta caretta,19/2/2018,19,2,2018,,No concheiro n‹o deu para parar,south,
Caretta caretta,19/2/2018,19,2,2018,74,,south,
Caretta caretta,19/2/2018,19,2,2018,73,,south,
Caretta caretta,19/2/2018,19,2,2018,,,south,
Caretta caretta,19/2/2018,19,2,2018,91,,south,
Caretta caretta,19/2/2018,19,2,2018,,,south,
Chelonia mydas,19/2/2018,19,2,2018,33,,south,
Caretta caretta,19/2/2018,19,2,2018,77,,south,
Caretta caretta,19/2/2018,19,2,2018,71,,south,
Caretta caretta,19/2/2018,19,2,2018,63,,south,
Caretta caretta,19/2/2018,19,2,2018,77,,south,
Caretta caretta,19/2/2018,19,2,2018,94,,south,
Caretta caretta,19/2/2018,19,2,2018,84,,south,
Caretta caretta,19/2/2018,19,2,2018,,,south,
Caretta caretta,19/2/2018,19,2,2018,86,,south,
Chelonia mydas,19/2/2018,19,2,2018,96,,south,
Caretta caretta,19/2/2018,19,2,2018,82,,south,
Caretta caretta,19/2/2018,19,2,2018,,,south,
Caretta caretta,19/2/2018,19,2,2018,94,,south,
Caretta caretta,19/2/2018,19,2,2018,,,south,
Chelonia mydas,19/2/2018,19,2,2018,44.5,,south,
Caretta caretta,19/2/2018,19,2,2018,,,south,
Chelonia mydas,19/2/2018,19,2,2018,34,Fotos - Encaminhada para o CRAM - Emaranhada malha 14 cm.,south,
Caretta caretta,19/2/2018,19,2,2018,70.5,,south,
Caretta caretta,19/2/2018,19,2,2018,67,,south,
Caretta caretta,19/2/2018,19,2,2018,,,south,
Caretta caretta,19/2/2018,19,2,2018,72,,south,
Caretta caretta,19/2/2018,19,2,2018,97,,south,
Caretta caretta,19/2/2018,19,2,2018,96,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,72,,south,
Chelonia mydas,9/3/18,9,3,2018,33,,south,
Caretta caretta,9/3/18,9,3,2018,104,"Com anilhas BR91847/91846 Marcada em Povoacao em 16/10/14. Fez mais duas desovas, na mesma base, em 18/12/14 e 11/11/16. Medida da primeira marcacao ccc:105cm e Lcc93.2cm.",south,
Chelonia mydas,9/3/18,9,3,2018,57,,south,
Chelonia mydas,9/3/18,9,3,2018,53,,south,
Caretta caretta,9/3/18,9,3,2018,112,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,86,,south,
Caretta caretta,9/3/18,9,3,2018,85,,south,
Chelonia mydas,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Chelonia mydas,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Chelonia mydas,9/3/18,9,3,2018,34,,south,
Caretta caretta,9/3/18,9,3,2018,83,,south,
Caretta caretta,9/3/18,9,3,2018,62,,south,
Caretta caretta,9/3/18,9,3,2018,89,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,94,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,82,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,80,,south,
Caretta caretta,9/3/18,9,3,2018,65,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,93,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,94,Fotos - Anilhada na nadadeira direita BRA00763,south,
Caretta caretta,9/3/18,9,3,2018,83,,south,
Caretta caretta,9/3/18,9,3,2018,85,,south,
Chelonia mydas,9/3/18,9,3,2018,34,,south,
Caretta caretta,9/3/18,9,3,2018,81,,south,
Chelonia mydas,9/3/18,9,3,2018,39,,south,
Caretta caretta,9/3/18,9,3,2018,78,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,84,,south,
Caretta caretta,9/3/18,9,3,2018,93,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,90,,south,
Caretta caretta,9/3/18,9,3,2018,76,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,73,,south,
Caretta caretta,9/3/18,9,3,2018,88,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Chelonia mydas,9/3/18,9,3,2018,53,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,83,,south,
Caretta caretta,9/3/18,9,3,2018,75,,south,
Caretta caretta,9/3/18,9,3,2018,73,,south,
Caretta caretta,9/3/18,9,3,2018,82,,south,
Chelonia mydas,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,88,,south,
Caretta caretta,9/3/18,9,3,2018,87,,south,
Caretta caretta,9/3/18,9,3,2018,61,,south,
Chelonia mydas,9/3/18,9,3,2018,33,,south,
Caretta caretta,9/3/18,9,3,2018,79,,south,
Caretta caretta,9/3/18,9,3,2018,83,,south,
Caretta caretta,9/3/18,9,3,2018,78,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,89,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,100,,south,
Caretta caretta,9/3/18,9,3,2018,78,,south,
Caretta caretta,9/3/18,9,3,2018,81,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,82,,south,
Caretta caretta,9/3/18,9,3,2018,79,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Chelonia mydas,9/3/18,9,3,2018,35,,south,
Chelonia mydas,9/3/18,9,3,2018,35,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,78,,south,
Chelonia mydas,9/3/18,9,3,2018,35,,south,
Caretta caretta,9/3/18,9,3,2018,82,,south,
Caretta caretta,9/3/18,9,3,2018,75,,south,
Chelonia mydas,9/3/18,9,3,2018,37.5,,south,
Caretta caretta,9/3/18,9,3,2018,71,,south,
Caretta caretta,9/3/18,9,3,2018,77,,south,
Caretta caretta,9/3/18,9,3,2018,92,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Chelonia mydas,9/3/18,9,3,2018,39,,south,
Caretta caretta,9/3/18,9,3,2018,75,,south,
Chelonia mydas,9/3/18,9,3,2018,56.5,,south,
Caretta caretta,9/3/18,9,3,2018,77,,south,
Caretta caretta,9/3/18,9,3,2018,78,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,67,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,84,,south,
Caretta caretta,9/3/18,9,3,2018,80,,south,
Caretta caretta,9/3/18,9,3,2018,96,,south,
Chelonia mydas,9/3/18,9,3,2018,38.5,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,89,,south,
Caretta caretta,9/3/18,9,3,2018,67,,south,
Caretta caretta,9/3/18,9,3,2018,84,,south,
Caretta caretta,9/3/18,9,3,2018,75,,south,
Caretta caretta,9/3/18,9,3,2018,85,,south,
Caretta caretta,9/3/18,9,3,2018,66,,south,
Caretta caretta,9/3/18,9,3,2018,61,,south,
Caretta caretta,9/3/18,9,3,2018,78,,south,
Chelonia mydas,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,95,,south,
Caretta caretta,9/3/18,9,3,2018,91,,south,
Caretta caretta,9/3/18,9,3,2018,75,,south,
Caretta caretta,9/3/18,9,3,2018,89,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Chelonia mydas,9/3/18,9,3,2018,33,Viva encaminhada para o CRAM.,south,
Caretta caretta,9/3/18,9,3,2018,,,south,
Chelonia mydas,14/3/2018,14,3,2018,44,,south,
Caretta caretta,14/3/2018,14,3,2018,78.5,,south,
Caretta caretta,14/3/2018,14,3,2018,70,,south,
Chelonia mydas,14/3/2018,14,3,2018,34,,south,
Caretta caretta,14/3/2018,14,3,2018,91,,south,
Caretta caretta,14/3/2018,14,3,2018,74.5,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,68,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,62,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,60,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Chelonia mydas,14/3/2018,14,3,2018,,Fotos residuos ,south,
Chelonia mydas,14/3/2018,14,3,2018,50,,south,
Caretta caretta,14/3/2018,14,3,2018,68,,south,
Chelonia mydas,14/3/2018,14,3,2018,33.5,,south,
Caretta caretta,14/3/2018,14,3,2018,71,,south,
Caretta caretta,14/3/2018,14,3,2018,71,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,71,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,79,,south,
Caretta caretta,14/3/2018,14,3,2018,66,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,65,,south,
Caretta caretta,14/3/2018,14,3,2018,74,,south,
Caretta caretta,14/3/2018,14,3,2018,74.5,,south,
Caretta caretta,14/3/2018,14,3,2018,77,,south,
Caretta caretta,14/3/2018,14,3,2018,62,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Chelonia mydas,14/3/2018,14,3,2018,35,,south,
Caretta caretta,14/3/2018,14,3,2018,67,,south,
Caretta caretta,14/3/2018,14,3,2018,93.5,,south,
Caretta caretta,14/3/2018,14,3,2018,88,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,94,,south,
Chelonia mydas,14/3/2018,14,3,2018,33,com lepas na carapaca,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,75.5,,south,
Chelonia mydas,14/3/2018,14,3,2018,32,"Viva - encaminhada para o CRAM, sem nadadeira direita.",south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,70,,south,
Caretta caretta,14/3/2018,14,3,2018,99,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,95,,south,
Caretta caretta,14/3/2018,14,3,2018,73,,south,
Caretta caretta,14/3/2018,14,3,2018,76,,south,
Caretta caretta,14/3/2018,14,3,2018,74,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,84,,south,
Chelonia mydas,14/3/2018,14,3,2018,34,,south,
Caretta caretta,14/3/2018,14,3,2018,69,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Caretta caretta,14/3/2018,14,3,2018,,,south,
Chelonia mydas,14/3/2018,14,3,2018,,,south,
Caretta caretta,26/3/1994,26,3,1994,,,north,
Caretta caretta,26/3/1994,26,3,1994,,,north,
Caretta caretta,16/4/1994,16,4,1994,74,,north,aberto
Caretta caretta,16/4/1994,16,4,1994,65.5,,north,
Caretta caretta,21/5/1994,21,5,1994,120,,north,podre
Caretta caretta,21/5/1994,21,5,1994,77,,north,aberto
Caretta caretta,21/5/1994,21,5,1994,77,,north,bom
Caretta caretta,21/5/1994,21,5,1994,77,,north,podre
Caretta caretta,21/5/1994,21,5,1994,63,trato digestivo aberto e solto dentro da carapaça,north,aberto
Chelonia mydas,21/5/1994,21,5,1994,33,trato digestivo aberto e solto dentro da carapaça,north,podre
Caretta caretta,21/5/1994,21,5,1994,,,north,mumificado
Caretta caretta,10/9/94,10,9,1994,80,,north,—timo
Caretta caretta,10/9/94,10,9,1994,78,,north,
Chelonia mydas,10/9/94,10,9,1994,,,north,aberto
Chelonia mydas,11/9/94,11,9,1994,45,,north,bom
Caretta caretta,30/10/1994,30,10,1994,110,"estava sem nœmero no tanque, mas foi identificada por exclus‹o pelo tamanho",north,podre
Caretta caretta,19/11/1994,19,11,1994,78,,north,
Caretta caretta,20/12/1994,20,12,1994,77,,north,podre
Caretta caretta,20/12/1994,20,12,1994,75,,north,mumificado
Chelonia mydas,20/12/1994,20,12,1994,38,,north,bom
Chelonia mydas,20/12/1994,20,12,1994,34.5,,north,
Chelonia mydas,20/12/1994,20,12,1994,,,north,mumificado
Caretta caretta,26/1/1995,26,1,1995,79,,north,aberto
Caretta caretta,26/1/1995,26,1,1995,76,,north,mumificado
Caretta caretta,26/1/1995,26,1,1995,,,north,mumificado
Chelonia mydas,25/3/1995,25,3,1995,42,,north,podre
Chelonia mydas,25/3/1995,25,3,1995,35,,north,bom
Chelonia mydas,2/6/95,2,6,1995,34.5,"trato digestivo vazio, prep. MBM. Ott encontrou o exemplar",north,bom
Caretta caretta,19/8/1995,19,8,1995,82,,north,
Caretta caretta,19/8/1995,19,8,1995,76,,north,podre
Caretta caretta,19/8/1995,19,8,1995,72,,north,
Caretta caretta,7/9/95,7,9,1995,68,,north,bom
Chelonia mydas,2/10/95,2,10,1995,,,north,—timo
Caretta caretta,28/10/1995,28,10,1995,85,,north,
Caretta caretta,28/10/1995,28,10,1995,81,,north,
Caretta caretta,28/10/1995,28,10,1995,80,regi‹o posterior da carapaça torcida p/ a direita,north,podre
Caretta caretta,28/10/1995,28,10,1995,74,,north,
Caretta caretta,28/10/1995,28,10,1995,71,,north,
Caretta caretta,28/10/1995,28,10,1995,70,,north,
Caretta caretta,28/10/1995,28,10,1995,67,,north,
Caretta caretta,28/10/1995,28,10,1995,62,,north,
Caretta caretta,12/11/95,12,11,1995,111,cauda com 27cm,north,
Caretta caretta,12/11/95,12,11,1995,78,,north,
Caretta caretta,12/11/95,12,11,1995,70,,north,
Caretta caretta,12/11/95,12,11,1995,69.5,,north,
Caretta caretta,19/11/1995,19,11,1995,60,fotografado durante a necr—psia no Ceclimar,north,—timo
Caretta caretta,17/12/1995,17,12,1995,91,,north,podre
Caretta caretta,17/12/1995,17,12,1995,67,cauda cortada com 10cm,north,
Caretta caretta,17/12/1995,17,12,1995,65,,north,
Caretta caretta,17/12/1995,17,12,1995,64,coletado s— o est™mago,north,podre
Caretta caretta,17/12/1995,17,12,1995,60.5,sem mand’bula,north,
